"osm_type","osm_id","name","address","housenumber","street","city","state","postcode","lat","lon","phone","website","county_fips","county_name"
way,264216800,Ak-Chin Southern Dunes Golf Club,"48456 West Highway 238","48456",West Highway 238,Maricopa,AZ,"85139",33.082107,-112.0892863,+1-480-367-8949,https://www.akchinsoutherndunes.com/,"04021",Pinal
way,264218347,The Score at Cottonfields Golf Course,"5740 West Baseline Road","5740",West Baseline Road,Phoenix,AZ,"85339",33.3847832,-112.1810858,+1-602-237-4567,http://www.southernridgegc.com/,"04013",Maricopa
way,264228004,Sunland Springs Golf,"11061 East Medina Avenue","11061",East Medina Avenue,Mesa,AZ,"85212",33.3705543,-111.5924593,+1-480-984-4209,http://www.ssvgolf.com/,"04013",Maricopa
way,264286742,White Mountain Country Club,"3644 Country Club Circle","3644",Country Club Circle,Pinetop,AZ,"85935",34.1081738,-109.9207842,+1 928-367-4913; +1 928-367-4357,https://www.wmccpinetop.com/,"04017",Navajo
way,264288325,Whirlwind Golf Course,"5692 West North Loop Road","5692",West North Loop Road,Chandler,AZ,"85226",33.2699172,-111.9883273,+1-480-940-1500,https://whirlwindgolf.com/,"04013",Maricopa
way,264298470,Blackstone Country Club,"12101 West Blackstone Drive","12101",West Blackstone Drive,Peoria,AZ,"85383",33.7613785,-112.3255487,+1-800-617-5301; +1-623-707-8710,https://blackstonecountryclub.com/,"04013",Maricopa
way,264300287,Cobre Valley Country Club,"5060 Cyprus Way","5060",Cyprus Way,Globe,AZ,"85501",33.4226654,-110.827962,+1-520-473-2542,"","04007",Gila
way,264304785,Concho Valley Country Club,"7 County Rd 5100","7",County Rd 5100,Concho,AZ,"85924",34.4273647,-109.6271283,+1 928 337 4644,"","04001",Apache
way,264311324,Dave White Municipal Golf Course,"2121 North Thornton Road","2121",North Thornton Road,Casa Grande,AZ,"85122",32.916115,-111.7722882,+1-520-836-9216,https://www.casagrandeaz.gov/rec/golf-course/,"04021",Pinal
way,264325170,Mountain Brook Golf Club,"5783 South MountainBrook Drive","5783",South MountainBrook Drive,Gold Canyon,AZ,"85118",33.3601189,-111.4642333,+1-480-671-1000,https://www.mountainbrookgolf.com/,"04021",Pinal
way,264353987,Conquistador Course,"","","","",AZ,"",32.4043824,-111.0043105,"","","04019",Pima
way,264357849,The Golf Club at Johnson Ranch,"30761 Golf Club Drive","30761",Golf Club Drive,San Tan Valley,AZ,"85143",33.1570139,-111.5687428,+1-480-987-9800,http://www.johnsonranchgc.com/,"04021",Pinal
way,264370480,Juniper Ridge Resort Executive Course,"1911 Juniper Ridge Drive","1911",Juniper Ridge Drive,Show Low,AZ,"85901",34.3523041,-110.0030263,+1 928-537-4805,"","04017",Navajo
way,264385686,Las Sendas Golf Club,"7555 East Eagle Crest Drive","7555",East Eagle Crest Drive,Mesa,AZ,"85207",33.482138,-111.670664,+1-480-396-4000,https://lassendas.com/,"04013",Maricopa
way,264429049,Leisure World - Coyote Run Golf Course,"548 South Leisure World Boulevard","548",South Leisure World Boulevard,Mesa,AZ,"85206",33.4001739,-111.7044219,+1-480-634-4370,http://www.leisureworldgolfarizona.com/course/,"04013",Maricopa
way,264439629,Mountain View Golf Club,"38759 South Mountain View Boulevard","38759",South Mountain View Boulevard,Tucson,AZ,"85739",32.5281155,-110.8962302,+1-520-818-1100,https://saddlebrookecommunity.wordpress.com/saddlebrooke-golf-2-full-18-courses/,"04021",Pinal
way,264441068,Palm Creek Resort & Residences,"1110 North Henness Road","1110",North Henness Road,Casa Grande,AZ,"85122",32.8877976,-111.7024437,+1-800-421-7004; +1-888-310-2203,http://www.palmcreekgolf.com/events/golf-club/,"04021",Pinal
way,264456622,Prescott Country Club,"1030 Prescott Country Club Boulevard","1030",Prescott Country Club Boulevard,Dewey,AZ,"86327",34.5571084,-112.2670658,+1-800-717-7274; +1-928-772-8984,http://www.prescottgolf.net/,"04025",Yavapai
way,264466053,The Preserve Golf Course (Saddlebrooke Two),"66567 East Catalina Hills Drive","66567",East Catalina Hills Drive,Tucson,AZ,"85739",32.5477513,-110.8554921,+1-520-825-9022,https://saddlebrookecommunity.wordpress.com/saddlebrooke-golf-2-full-18-courses/,"04021",Pinal
way,264466611,Tierra Grande Golf Club,"813 West Calle Rosa","813",West Calle Rosa,Casa Grande,AZ,"85194",32.8613604,-111.5776128,+1-520-723-9717,http://www.tierragrandeaz.com/,"04021",Pinal
way,264470679,The Rim Golf Club,"300 South Club House","300",South Club House,Payson,AZ,"85541",34.2430996,-111.2823933,+1-928-472-1480; +1-928-472-1470,https://www.rimgolf.com/,"04007",Gila
way,264478338,Verde Santa Fe Golf Course,"645 Verde Santa Fe Parkway","645",Verde Santa Fe Parkway,Cornville,AZ,"86325",34.7240097,-111.9659161,+1-928-634-5454,https://www.verdesantafe.com/,"04025",Yavapai
way,264488512,Viewpoint Championship Course,"","","","",AZ,"",33.4313679,-111.6518482,"","","04013",Maricopa
way,264488513,Viewpoint 9 Hole Executive Course,"","","","",AZ,"",33.4268966,-111.6478588,"","","04013",Maricopa
way,264510891,Verde River Golf and Social Club,North Verde River Way,"",North Verde River Way,Rio Verde,AZ,"85263",33.7490188,-111.6956467,+1-480-471-3232,https://www.mytrilogylife.com/,"04013",Maricopa
way,264568212,Superstition Mountain Golf,"","","","",AZ,"",33.386442,-111.4573612,+1-480-983-3200,https://superstitionmountain.com,"04021",Pinal
way,264603804,Talking Rock Golf Club,"15075 North Talking Rock Ranch Road","15075",North Talking Rock Ranch Road,Prescott,AZ,"86305",34.7645622,-112.5691835,+1-888-429-6305,http://talkingrockranch.com/prescott-golf/,"04025",Yavapai
way,264677759,Flagstaff Ranch Golf Club,"3685 West Strawberry Roan","3685",West Strawberry Roan,Flagstaff,AZ,"86005",35.1738852,-111.7101837,+1-928-226-7122,https://www.flagstaffranch.com/,"04005",Coconino
way,1020479138,Millwood Country Club,"","","","",AR,"",33.7178689,-94.0118856,"","","05081",Little River
way,44403485,Horse Thief Golf,"","","","",CA,"",35.0899035,-118.644305,"","","06029",Kern
way,44403517,Pine Mountain Golf Club,"","","","",CA,"",34.853542,-119.1658333,"","","06029",Kern
way,320615158,Hillcrest Golf Club,"20002 North Star Ridge Drive","20002",North Star Ridge Drive,Sun City West,AZ,"85375",33.6641991,-112.3483029,+1-623-584-1500,https://hillcrestgolfclub.com/,"04013",Maricopa
way,389963709,Private golf course,"","","","",AZ,"",33.9365874,-112.0840805,"","","04013",Maricopa
way,391982023,Private golf course,"","","","",AZ,"",33.8506152,-111.9730363,"","","04013",Maricopa
way,394767623,Snakehole Golf & Country Club,"","","","",AZ,"",33.3904918,-111.5504607,"","","04021",Pinal
way,411884975,Desert Forest Golf Club,"37207 North Mule Train Road","37207",North Mule Train Road,Carefree,AZ,"85377",33.8219324,-111.9006291,+1 480 488 4589,http://www.desertforestgolfclub.com/,"04013",Maricopa
way,412076955,Desert Mountain Cochise Golf Course,"10550 East Desert Hills Drive","10550",East Desert Hills Drive,Scottsdale,AZ,"85262",33.8553766,-111.8558241,+1 888 883 1323;+1 480 595 4000,https://desertmountain.com/nicklaus-golf/cochise/,"04013",Maricopa
way,412080035,Desert Mountain Geronimo Golf Course,"10550 East Desert Hills Drive","10550",East Desert Hills Drive,Scottsdale,AZ,"85262",33.8548331,-111.8704605,+1 888 883 1323;+1 480 595 4000,https://desertmountain.com/nicklaus-golf/geronimo/,"04013",Maricopa
way,415450177,Whisper Rock Golf Club,"32000 North Old Bridge Road","32000",North Old Bridge Road,Scottsdale,AZ,"85266",33.7788484,-111.9121315,+1 480 575 8700,https://whisperrockgolf.com/,"04013",Maricopa
way,415994478,Desert Mirage Golf Course,"8710 West Maryland Avenue","8710",West Maryland Avenue,Glendale,AZ,"85305",33.5302061,-112.2461955,+1-623-772-0110,https://www.golfdm.com/,"04013",Maricopa
way,419991381,Grand Canyon University Golf Course,"5902 West Indian School Road","5902",West Indian School Road,Phoenix,AZ,"85033",33.4982183,-112.1907889,+1 623 846 4022,https://www.gcugolf.com/,"04013",Maricopa
way,437469084,Continental Driving Range,"","","","",AZ,"",35.2056508,-111.5764807,"","","04005",Coconino
way,437469125,Timberline Short Nine,"5621 East Old Walnut Canyon Road","5621",East Old Walnut Canyon Road,Flagstaff,AZ,"86004",35.2024348,-111.5767456,+1-928-699-1740,http://timberlineshortnine.com/,"04005",Coconino
way,452945253,Westwind Golf Course,"9797 South Frontage Road","9797",South Frontage Road,Yuma,AZ,"85365",32.669023,-114.4621346,+1-866-440-2992,https://www.westwindrvgolfresort.com/,"04027",Yuma
way,696530302,Desert Mountain Apache Golf Course,"10550 East Desert Hills Drive","10550",East Desert Hills Drive,Scottsdale,AZ,"85262",33.850001,-111.843992,+1-888-883-1323; +1-480-595-4000,https://desertmountain.com/nicklaus-golf/apache/,"04013",Maricopa
way,708992649,Capital Canyon Club,"2060 Golf Club Lane","2060",Golf Club Lane,Prescott,AZ,"86303",34.532747,-112.501543,+1-877-845-0009,https://www.capitalcanyonclub.com/,"04025",Yavapai
way,793086935,Prescott Club,"1601 North Bluff Top Drive","1601",North Bluff Top Drive,Prescott Valley,AZ,"86314",34.5678119,-112.3411589,"",https://prescottclubaz.com,"04025",Yavapai
way,875644322,Sewailo,"","","","",AZ,"",32.1215985,-111.0888945,"","","04019",Pima
way,903044157,Elite Golf Schools of Arizona,"33550 North Dove Lakes Drive","33550",North Dove Lakes Drive,Cave Creek,AZ,"85331",33.7896686,-111.9922083,+1-480-744-0272,https://elitegolfofaz.com/,"04013",Maricopa
way,988989361,Toka Sticks Golf Course,"6910 East Williams Field Road","6910",East Williams Field Road,Mesa,AZ,"85212",33.3142156,-111.6828661,+1-480-988-9405,https://www.tokasticksgolf.com/,"04013",Maricopa
way,1007721491,Mountain Shadows Golf Course,"","","","",AZ,"",33.5271343,-111.9626934,"","","04013",Maricopa
way,1072028398,Lil’ Wick,"","","","",AZ,"",34.0318433,-112.7960475,"","","04025",Yavapai
way,1115341590,Putting Greens,"","","","",AZ,"",33.4310335,-111.645173,"","","04013",Maricopa
way,1149697606,Canyon At Forest Highlands,"","","","",AZ,"",35.1023658,-111.7054116,"","","04005",Coconino
way,1379363588,Arizona Grand Golf Course,"8000 S. Arizona Grand Pkwy","8000",S. Arizona Grand Pkwy,Phoenix,AZ,"85044",33.366009,-111.9757382,"","","04013",Maricopa
way,1427228206,Randolf Golf Complex,"","","","",AZ,"",32.2143055,-110.9138809,"","","04019",Pima
way,1441497013,#8 White Tee,"","","","",AZ,"",35.138231,-114.5325511,"","","04015",Mohave
way,1443579243,Cocopah Rio Colorado Golf Course,"","","","",AZ,"",32.6004712,-114.7048563,"","","04027",Yuma
way,1453813225,#2 Tee White,"","","","",AZ,"",35.1375707,-114.5314313,"","","04015",Mohave
way,1453813226,#2 Tee Red,"","","","",AZ,"",35.137642,-114.5308352,"","","04015",Mohave
way,1453813227,#2 Green,"","","","",AZ,"",35.1368333,-114.5291623,"","","04015",Mohave
way,1453813238,green #4,"","","","",AZ,"",35.1356117,-114.5362536,"","","04015",Mohave
way,1481662037,The Estancia Club,"27988 N 99th Pl","27988",N 99th Pl,Scottsdale,AZ,"",33.7345545,-111.8655914,"","","04013",Maricopa
relation,67161,Superstition Springs Golf Course,"6542 East Baseline Road","6542",East Baseline Road,Mesa,AZ,"85206",33.3794579,-111.6969797,+1-480-985-5622,https://superstitionspringsgc.com/,"04013",Maricopa
relation,67363,Sunland Village East Golf Club,"2250 South Buttercup","2250",South Buttercup,Mesa,AZ,"85209",33.3725868,-111.6631409,+1-480-986-4079,http://www.svegolfmesaaz.com/,"04013",Maricopa
relation,109514,San Marcos Golf Course,"1 San Marcos Place","1",San Marcos Place,Chandler,AZ,"85225",33.3028592,-111.8514473,+1-800-972-3574,https://www.sanmarcosresort.com/golf-course-en.html,"04013",Maricopa
relation,326342,Dobson Ranch Golf Course,"2155 South Dobson Road","2155",South Dobson Road,Mesa,AZ,"85202",33.3717217,-111.8725779,+1-480-644-2291; +1-480-644-2292,http://dobsonranchgolfcourse.com/,"04013",Maricopa
relation,445371,Sierra Vista Golf Center at Pueblo del Sol,"2770 Saint Andrews Drive","2770",Saint Andrews Drive,Sierra Vista,AZ,"85650",31.5192705,-110.2670644,+1-520-378-6444,https://www.sierravistagolfcenter.com/,"04003",Cochise
relation,1389432,The Boulders Golf Club,"34631 North Tom Darlington Drive","34631",North Tom Darlington Drive,Carefree,AZ,"85377",33.8031154,-111.9182263,+1-480-488-9009,https://www.theboulders.com/,"04013",Maricopa
relation,1389558,Troon North Golf Club,"10320 East Dynamite Boulevard","10320",East Dynamite Boulevard,Scottsdale,AZ,"85262",33.7464665,-111.8614161,+1-480-585-7700,https://www.troonnorthgolf.com/,"04013",Maricopa
relation,1391306,Desert Mountain Apache Golf Course,"10550 East Desert Hills Drive","10550",East Desert Hills Drive,Scottsdale,AZ,"85262",33.858196,-111.841407,+1-888-883-1323; +1-480-595-4000,https://desertmountain.com/nicklaus-golf/apache/,"04013",Maricopa
relation,1391434,Desert Mountain Chiricahua Golf Course,"10550 East Desert Hills Drive","10550",East Desert Hills Drive,Scottsdale,AZ,"85262",33.8653867,-111.8609821,+1-888-883-1323; +1-480-595-4000,https://desertmountain.com/nicklaus-golf/chiricahua/,"04013",Maricopa
relation,1394851,Terravita Golf Club,"34034 North 69th Way","34034",North 69th Way,Scottsdale,AZ,"85266",33.788868,-111.9383347,+1-480-488-3456,https://www.terravita.com/Golf,"04013",Maricopa
relation,1403725,Pinnacle Peak Country Club,East Pinnacle Peak Road,"",East Pinnacle Peak Road,Scottsdale,AZ,"85255-3589",33.6926775,-111.8972895,+1-480-585-0385,https://www.pp-cc.org/,"04013",Maricopa
relation,1403726,Grayhawk Golf Club - Talon Course,"8620 East Thompson Peak Parkway","8620",East Thompson Peak Parkway,Scottsdale,AZ,"85255",33.6681146,-111.8964864,+1-480-502-1800,https://grayhawkgolf.com/,"04013",Maricopa
relation,1403727,The Country Club at DC Ranch,"9290 East Thompson Peak Parkway","9290",East Thompson Peak Parkway,Scottsdale,AZ,"85255",33.6782134,-111.8746159,+1-480-342-7200,http://www.ccdcranch.com/,"04013",Maricopa
way,1125429939,Magnolia Country Club,"1711 US-79","1711",US-79,Magnolia,AR,"71753",33.1939524,-93.2080517,"","","05027",Columbia
relation,1403732,Troon Country Club,"25000 North Windy Walk Drive","25000",North Windy Walk Drive,Scottsdale,AZ,"85255",33.7135983,-111.8480331,+1-480-585-4310,https://www.trooncc.com/,"04013",Maricopa
relation,1403763,Desert Highlands Golf Club,"10040 East Happy Valley Road","10040",East Happy Valley Road,Scottsdale,AZ,"85255",33.7204631,-111.8713774,+1-480-419-3745,https://www.deserthighlandsscottsdale.com/,"04013",Maricopa
relation,1405040,Ancala Country Club,"","","","",AZ,"",33.5962936,-111.8289366,+1-480-391-1000,https://www.ancalacc.com/,"04013",Maricopa
relation,1436271,Rio Verde Country Club,"18731 East Four Peaks Blvd","18731",East Four Peaks Blvd,Rio Verde,AZ,"85263-7044",33.7199198,-111.6741291,+1-877-746-8373,https://www.rioverdearizona.com/,"04013",Maricopa
relation,1442216,Anthem Golf & Country Club,"2708 West Anthem Club Drive","2708",West Anthem Club Drive,Anthem,AZ,"85086",33.8592189,-112.1092237,+1-623-742-6210; +1-623-551-2296,https://www.clubcorp.com/Clubs/Anthem-Golf-Country-Club/Amenities/Golf,"04013",Maricopa
relation,1442875,McDowell Mountain Golf Club,"","","","",AZ,"",33.6148497,-111.8592471,+1-480-502-8200,https://www.mcdowellmountaingc.com/,"04013",Maricopa
relation,1445633,Wildfire Golf Club,"5350 East Marriott Drive","5350",East Marriott Drive,Phoenix,AZ,"85054",33.6886226,-111.9640487,+1-888-705-7775; +1-480-473-0205,https://www.wildfiregolf.com/,"04013",Maricopa
relation,1646571,South Golf Course (Sun City),"11000 North 103th Avenue","11000",North 103th Avenue,Sun City,AZ,"85351",33.5868177,-112.2856594,+1-623-876-3015,http://suncitygolfing.com/south-golf-course/,"04013",Maricopa
relation,1651493,Quail Run Golf Course,"9774 West Alabama Avenue","9774",West Alabama Avenue,Sun City,AZ,"85351",33.5922348,-112.2676161,+1-623-876-3035,http://suncitygolfing.com/quail-run-golf-course/,"04013",Maricopa
relation,1921454,Arrowhead Country Club,"19888 North 73rd Avenue","19888",North 73rd Avenue,Glendale,AZ,"85308",33.6603588,-112.2167684,+1-623-561-9600,https://www.arrowheadccaz.com/,"04013",Maricopa
relation,2281947,Desert Trails Golf Course,"22525 North Executive Way","22525",North Executive Way,Sun City West,AZ,"85375",33.6882528,-112.3882933,+1-623-544-6022,http://suncitywestgolf.com/dt.html,"04013",Maricopa
relation,2283246,Deer Valley Golf Course,"13975 West Deer Valley Road","13975",West Deer Valley Road,Sun City West,AZ,"85375",33.6877676,-112.3634572,+1-623-544-6022,http://suncitywestgolf.com/dv.html,"04013",Maricopa
relation,2284277,Grandview Golf Course,"14260 West Meeker Boulevard","14260",West Meeker Boulevard,Sun City West,AZ,"85375",33.6576048,-112.3710866,+1-623-544-6022,http://suncitywestgolf.com/gv.html,"04013",Maricopa
relation,2294389,Cimarron Golf Club,"17100 West Clearview Boulevard","17100",West Clearview Boulevard,Surprise,AZ,"85374",33.6644314,-112.4257044,+1-623-975-5654,http://www.grandinfo.com/Page/23983~436330/Grand-Golf-Public,"04013",Maricopa
relation,2295497,Granite Falls Golf Club - North,"15949 West Clearview Boulevard","15949",West Clearview Boulevard,Surprise,AZ,"85374",33.6574778,-112.3920607,+1-623-546-7580,http://www.grandinfo.com/Page/23983~436330/Grand-Golf-Public,"04013",Maricopa
relation,2295511,Desert Springs Golf Club,"19900 North Remington Drive","19900",North Remington Drive,Surprise,AZ,"85374",33.6647498,-112.4038503,+1-623-546-7401,http://www.grandinfo.com/Page/23983~436330/Grand-Golf-Public,"04013",Maricopa
relation,2295525,Granite Falls Golf Club - South,"15949 West Clearview Boulevard","15949",West Clearview Boulevard,Surprise,AZ,"85374",33.6465547,-112.406602,+1-623-546-7580,http://www.grandinfo.com/Page/23983~436330/Grand-Golf-Public,"04013",Maricopa
relation,2303260,Great Eagle Golf Club,"17200 West Bell Road","17200",West Bell Road,Surprise,AZ,"85374",33.6461063,-112.4332041,+1-623-584-6000,https://surprisegolfclub.com/,"04013",Maricopa
relation,2315628,Tuscany Falls Golf Club,"3645 West Clubhouse Drive","3645",West Clubhouse Drive,Goodyear,AZ,"85395",33.479628,-112.408357,+1-623-935-6757,https://www.robson.com/communities/pebblecreek/golf/tuscany-falls,"04013",Maricopa
relation,2342674,Westbrook Village Golf Club - Lakes Course,"19260 North Westbrook Parkway","19260",North Westbrook Parkway,Peoria,AZ,"85382",33.659428,-112.2635147,+1 623-566-3439 - 2,https://www.westbrookvillagegolf.com/golf/our-courses/lakes-course/,"04013",Maricopa
relation,2342699,Westbrook Village Golf Club - Vistas Course,"18823 North Country Club Parkway","18823",North Country Club Parkway,Peoria,AZ,"85382",33.6598269,-112.2464121,+1-623-566-3439,https://www.westbrookvillagegolf.com/golf/our-courses/vistas-course,"04013",Maricopa
relation,2351495,Echo Mesa Golf Course,"20349 Echo Mesa Drive","20349",Echo Mesa Drive,Sun City West,AZ,"85375",33.6711874,-112.3610639,+1-623-544-6022,http://suncitywestgolf.com/em.html,"04013",Maricopa
